elf_sha256=580b61b6fddd41a71dd2e2bf9e095ca422ef8192d67e56280e9514f75dcdd9ec
payload_bytes=25268 payload_sha256=82ffb5937025d8b0afad4c2157223ca173498316aa1022cbe5c6317ee16d9a92 transport=http
WIFI READY 192.168.169.176 80 i2s=gpio13,18,21,25 heap_free=117268
LOADED bytes=25268 pixels=452 heap=35504 us=11038
transfer_seconds=0.578
LOADED bytes=25268 pixels=452 heap=35696 us=10171
transfer_seconds=0.312
LOADED bytes=25268 pixels=452 heap=35504 us=11781
transfer_seconds=0.375
VERIFIED HTTP authorization rejection
REJECT Version
REJECT Limit
REJECT Checksum
VERIFIED concurrent HTTP upload rejection
VERIFIED interrupted HTTP upload disconnect
FRAME 249753832 3459375601 339 0 0
FRAME 0 3459375601 2982 0 0
FRAME 0 3459375601 2960 0 0
FRAME 49652777 3459375601 2310 0 0
FRAME 49659722 3459375601 2249 0 0
FRAME 58319444 1758088845 3240 0 0
FRAME 58680555 2337628906 2664 0 0
FRAME 58986111 1343713600 2797 0 0
FRAME 66000000 2491043852 4725 0 0
FRAME 104166666 3459375601 2293 0 0
FRAME 249753832 3459375601 376 0 0
FRAME 0 3459375601 2900 0 0
FRAME 0 3459375601 2421 0 0
FRAME 49652777 3459375601 2309 0 0
FRAME 49659722 3459375601 2306 0 0
FRAME 58319444 1758088845 3281 0 0
FRAME 58680555 2337628906 3185 0 0
FRAME 58986111 1343713600 2746 0 0
FRAME 66000000 2491043852 5215 0 0
FRAME 104166666 3459375601 2427 0 0
FRAME 249753832 3459375601 333 0 0
FRAME 0 3459375601 2431 0 0
FRAME 0 3459375601 2276 0 0
FRAME 49652777 3459375601 2256 0 0
FRAME 49659722 3459375601 2984 0 0
FRAME 58319444 1758088845 2529 0 0
FRAME 58680555 2337628906 2617 0 0
FRAME 58986111 1343713600 2873 0 0
FRAME 66000000 2491043852 5241 0 0
FRAME 104166666 3459375601 2509 0 0
FRAME 249753832 3459375601 328 0 0
FRAME 0 3459375601 2352 0 0
FRAME 0 3459375601 2340 0 0
FRAME 49652777 3459375601 2380 0 0
FRAME 49659722 3459375601 2290 0 0
FRAME 58319444 1758088845 2608 0 0
FRAME 58680555 2337628906 2621 0 0
FRAME 58986111 1343713600 3222 0 0
FRAME 66000000 2491043852 4802 0 0
FRAME 104166666 3459375601 2250 0 0
FRAME 249753832 3459375601 465 0 0
FRAME 0 3459375601 2258 0 0
FRAME 0 3459375601 2312 0 0
FRAME 49652777 3459375601 2309 0 0
FRAME 49659722 3459375601 2381 0 0
FRAME 58319444 1758088845 3191 0 0
FRAME 58680555 2337628906 2568 0 0
FRAME 58986111 1343713600 2753 0 0
FRAME 66000000 2491043852 4750 0 0
FRAME 104166666 3459375601 2331 0 0
FRAME 249753832 3459375601 399 0 0
FRAME 0 3459375601 2367 0 0
FRAME 0 3459375601 2461 0 0
FRAME 49652777 3459375601 2457 0 0
FRAME 49659722 3459375601 2337 0 0
FRAME 58319444 1758088845 2561 0 0
FRAME 58680555 2337628906 2656 0 0
FRAME 58986111 1343713600 2667 0 0
FRAME 66000000 2491043852 4667 0 0
FRAME 104166666 3459375601 2438 0 0
FRAME 249753832 3459375601 411 0 0
FRAME 0 3459375601 3631 0 1
VERIFIED 200 frames; zero evaluation allocations
PLAYBACK core=1 frames=120 missed=50 eval_avg_us=1900 eval_max_us=2154 encode_avg_us=2473 encode_max_us=2821 dma_wait_avg_us=1182 dma_wait_max_us=2037 total_avg_us=36989 total_max_us=130216 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1826 eval_max_us=2222 encode_avg_us=2450 encode_max_us=2785 dma_wait_avg_us=2001 dma_wait_max_us=2041 total_avg_us=6360 total_max_us=6405 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1824 eval_max_us=2154 encode_avg_us=2451 encode_max_us=2769 dma_wait_avg_us=2001 dma_wait_max_us=2182 total_avg_us=6362 total_max_us=6581 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1825 eval_max_us=2124 encode_avg_us=2451 encode_max_us=2754 dma_wait_avg_us=2000 dma_wait_max_us=2037 total_avg_us=6360 total_max_us=6660 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1810 eval_max_us=2154 encode_avg_us=2449 encode_max_us=2762 dma_wait_avg_us=2017 dma_wait_max_us=2063 total_avg_us=6360 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2157 encode_avg_us=2453 encode_max_us=2837 dma_wait_avg_us=2025 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6420 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1802 eval_max_us=2166 encode_avg_us=2450 encode_max_us=2769 dma_wait_avg_us=2024 dma_wait_max_us=2066 total_avg_us=6363 total_max_us=6490 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2269 encode_avg_us=2453 encode_max_us=2773 dma_wait_avg_us=2025 dma_wait_max_us=2089 total_avg_us=6358 total_max_us=6398 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2175 encode_avg_us=2452 encode_max_us=2795 dma_wait_avg_us=2028 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6436 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1802 eval_max_us=2240 encode_avg_us=2449 encode_max_us=2716 dma_wait_avg_us=2026 dma_wait_max_us=2239 total_avg_us=6360 total_max_us=6548 heap_free=79676
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2184 encode_avg_us=2451 encode_max_us=2767 dma_wait_avg_us=2029 dma_wait_max_us=2218 total_avg_us=6360 total_max_us=6526 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1801 eval_max_us=2203 encode_avg_us=2452 encode_max_us=2760 dma_wait_avg_us=2023 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6444 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2170 encode_avg_us=2450 encode_max_us=2769 dma_wait_avg_us=2032 dma_wait_max_us=2239 total_avg_us=6359 total_max_us=6551 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2149 encode_avg_us=2449 encode_max_us=2756 dma_wait_avg_us=2029 dma_wait_max_us=2064 total_avg_us=6360 total_max_us=6550 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2080 encode_avg_us=2450 encode_max_us=2774 dma_wait_avg_us=2034 dma_wait_max_us=2395 total_avg_us=6362 total_max_us=6706 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1800 eval_max_us=2228 encode_avg_us=2450 encode_max_us=2760 dma_wait_avg_us=2027 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6433 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2158 encode_avg_us=2449 encode_max_us=2749 dma_wait_avg_us=2031 dma_wait_max_us=2063 total_avg_us=6358 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2157 encode_avg_us=2455 encode_max_us=2829 dma_wait_avg_us=2023 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2145 encode_avg_us=2452 encode_max_us=2773 dma_wait_avg_us=2029 dma_wait_max_us=2065 total_avg_us=6361 total_max_us=6682 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2161 encode_avg_us=2454 encode_max_us=2786 dma_wait_avg_us=2029 dma_wait_max_us=2512 total_avg_us=6362 total_max_us=6821 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1800 eval_max_us=2171 encode_avg_us=2450 encode_max_us=2761 dma_wait_avg_us=2026 dma_wait_max_us=2064 total_avg_us=6360 total_max_us=6566 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2130 encode_avg_us=2453 encode_max_us=2835 dma_wait_avg_us=2028 dma_wait_max_us=2144 total_avg_us=6359 total_max_us=6452 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2056 encode_avg_us=2449 encode_max_us=2751 dma_wait_avg_us=2034 dma_wait_max_us=2262 total_avg_us=6360 total_max_us=6569 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2072 encode_avg_us=2455 encode_max_us=2829 dma_wait_avg_us=2024 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1793 eval_max_us=2071 encode_avg_us=2452 encode_max_us=2756 dma_wait_avg_us=2031 dma_wait_max_us=2064 total_avg_us=6360 total_max_us=6595 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2130 encode_avg_us=2451 encode_max_us=2746 dma_wait_avg_us=2028 dma_wait_max_us=2066 total_avg_us=6359 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2119 encode_avg_us=2452 encode_max_us=2789 dma_wait_avg_us=2029 dma_wait_max_us=2106 total_avg_us=6359 total_max_us=6441 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2150 encode_avg_us=2454 encode_max_us=2842 dma_wait_avg_us=2026 dma_wait_max_us=2183 total_avg_us=6359 total_max_us=6495 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2154 encode_avg_us=2449 encode_max_us=2751 dma_wait_avg_us=2034 dma_wait_max_us=2289 total_avg_us=6360 total_max_us=6598 heap_free=81364
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2148 encode_avg_us=2452 encode_max_us=2816 dma_wait_avg_us=2028 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6424 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2066 encode_avg_us=2451 encode_max_us=2754 dma_wait_avg_us=2034 dma_wait_max_us=2455 total_avg_us=6361 total_max_us=6787 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2115 encode_avg_us=2453 encode_max_us=2814 dma_wait_avg_us=2029 dma_wait_max_us=2287 total_avg_us=6360 total_max_us=6595 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1794 eval_max_us=2143 encode_avg_us=2450 encode_max_us=2745 dma_wait_avg_us=2033 dma_wait_max_us=2056 total_avg_us=6357 total_max_us=6374 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2234 encode_avg_us=2454 encode_max_us=2760 dma_wait_avg_us=2027 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6413 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2141 encode_avg_us=2450 encode_max_us=2767 dma_wait_avg_us=2028 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6429 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2141 encode_avg_us=2452 encode_max_us=2757 dma_wait_avg_us=2029 dma_wait_max_us=2141 total_avg_us=6359 total_max_us=6540 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2100 encode_avg_us=2449 encode_max_us=2761 dma_wait_avg_us=2028 dma_wait_max_us=2064 total_avg_us=6361 total_max_us=6532 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2185 encode_avg_us=2452 encode_max_us=2775 dma_wait_avg_us=2029 dma_wait_max_us=2099 total_avg_us=6359 total_max_us=6446 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2189 encode_avg_us=2452 encode_max_us=2746 dma_wait_avg_us=2027 dma_wait_max_us=2066 total_avg_us=6359 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2144 encode_avg_us=2453 encode_max_us=2720 dma_wait_avg_us=2025 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2061 encode_avg_us=2450 encode_max_us=2749 dma_wait_avg_us=2029 dma_wait_max_us=2153 total_avg_us=6359 total_max_us=6461 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1793 eval_max_us=2126 encode_avg_us=2449 encode_max_us=2749 dma_wait_avg_us=2035 dma_wait_max_us=2256 total_avg_us=6359 total_max_us=6564 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2183 encode_avg_us=2452 encode_max_us=2740 dma_wait_avg_us=2029 dma_wait_max_us=2089 total_avg_us=6361 total_max_us=6659 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2185 encode_avg_us=2451 encode_max_us=2750 dma_wait_avg_us=2030 dma_wait_max_us=2159 total_avg_us=6359 total_max_us=6468 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2159 encode_avg_us=2450 encode_max_us=2747 dma_wait_avg_us=2030 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6523 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1794 eval_max_us=2136 encode_avg_us=2449 encode_max_us=2741 dma_wait_avg_us=2034 dma_wait_max_us=2207 total_avg_us=6358 total_max_us=6514 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2195 encode_avg_us=2452 encode_max_us=2754 dma_wait_avg_us=2028 dma_wait_max_us=2088 total_avg_us=6360 total_max_us=6632 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2199 encode_avg_us=2451 encode_max_us=2754 dma_wait_avg_us=2028 dma_wait_max_us=2068 total_avg_us=6359 total_max_us=6437 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2143 encode_avg_us=2452 encode_max_us=2754 dma_wait_avg_us=2026 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6436 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2113 encode_avg_us=2449 encode_max_us=2744 dma_wait_avg_us=2035 dma_wait_max_us=2408 total_avg_us=6360 total_max_us=6715 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2172 encode_avg_us=2453 encode_max_us=2747 dma_wait_avg_us=2027 dma_wait_max_us=2308 total_avg_us=6361 total_max_us=6620 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2115 encode_avg_us=2450 encode_max_us=2770 dma_wait_avg_us=2031 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6440 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1794 eval_max_us=2103 encode_avg_us=2450 encode_max_us=2839 dma_wait_avg_us=2032 dma_wait_max_us=2064 total_avg_us=6357 total_max_us=6392 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1794 eval_max_us=2142 encode_avg_us=2449 encode_max_us=2757 dma_wait_avg_us=2032 dma_wait_max_us=2064 total_avg_us=6358 total_max_us=6410 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1961 eval_max_us=3592 encode_avg_us=2458 encode_max_us=2847 dma_wait_avg_us=1857 dma_wait_max_us=2064 total_avg_us=6359 total_max_us=6398 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=4517 eval_max_us=5245 encode_avg_us=2461 encode_max_us=2847 dma_wait_avg_us=94 dma_wait_max_us=545 total_avg_us=7155 total_max_us=7837 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=3859 eval_max_us=5060 encode_avg_us=2455 encode_max_us=2776 dma_wait_avg_us=537 dma_wait_max_us=2062 total_avg_us=6934 total_max_us=7655 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1882 eval_max_us=4497 encode_avg_us=2455 encode_max_us=2802 dma_wait_avg_us=1956 dma_wait_max_us=2063 total_avg_us=6376 total_max_us=7067 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2183 encode_avg_us=2451 encode_max_us=2709 dma_wait_avg_us=2027 dma_wait_max_us=2062 total_avg_us=6359 total_max_us=6545 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2131 encode_avg_us=2451 encode_max_us=2759 dma_wait_avg_us=2028 dma_wait_max_us=2063 total_avg_us=6358 total_max_us=6436 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=3169 eval_max_us=4310 encode_avg_us=2459 encode_max_us=2859 dma_wait_avg_us=711 dma_wait_max_us=2056 total_avg_us=6422 total_max_us=6929 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=3824 eval_max_us=4239 encode_avg_us=2461 encode_max_us=2865 dma_wait_avg_us=29 dma_wait_max_us=70 total_avg_us=6397 total_max_us=6856 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=3461 eval_max_us=4235 encode_avg_us=2456 encode_max_us=2807 dma_wait_avg_us=401 dma_wait_max_us=2063 total_avg_us=6402 total_max_us=6815 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1913 eval_max_us=4391 encode_avg_us=2454 encode_max_us=2849 dma_wait_avg_us=1920 dma_wait_max_us=2177 total_avg_us=6368 total_max_us=6993 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2056 encode_avg_us=2450 encode_max_us=2765 dma_wait_avg_us=2032 dma_wait_max_us=2239 total_avg_us=6360 total_max_us=6547 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1795 eval_max_us=2072 encode_avg_us=2451 encode_max_us=2727 dma_wait_avg_us=2030 dma_wait_max_us=2062 total_avg_us=6357 total_max_us=6387 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1799 eval_max_us=2134 encode_avg_us=2452 encode_max_us=2757 dma_wait_avg_us=2027 dma_wait_max_us=2214 total_avg_us=6359 total_max_us=6523 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2044 encode_avg_us=2450 encode_max_us=2783 dma_wait_avg_us=2030 dma_wait_max_us=2063 total_avg_us=6358 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2151 encode_avg_us=2450 encode_max_us=2759 dma_wait_avg_us=2029 dma_wait_max_us=2062 total_avg_us=6361 total_max_us=6751 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2127 encode_avg_us=2448 encode_max_us=2690 dma_wait_avg_us=2031 dma_wait_max_us=2075 total_avg_us=6358 total_max_us=6445 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1798 eval_max_us=2134 encode_avg_us=2452 encode_max_us=2754 dma_wait_avg_us=2028 dma_wait_max_us=2185 total_avg_us=6359 total_max_us=6497 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2124 encode_avg_us=2450 encode_max_us=2766 dma_wait_avg_us=2031 dma_wait_max_us=2309 total_avg_us=6360 total_max_us=6622 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1800 eval_max_us=2221 encode_avg_us=2452 encode_max_us=2756 dma_wait_avg_us=2024 dma_wait_max_us=2062 total_avg_us=6360 total_max_us=6635 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2057 encode_avg_us=2450 encode_max_us=2745 dma_wait_avg_us=2031 dma_wait_max_us=2062 total_avg_us=6357 total_max_us=6436 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2111 encode_avg_us=2455 encode_max_us=2765 dma_wait_avg_us=2026 dma_wait_max_us=2228 total_avg_us=6359 total_max_us=6537 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2104 encode_avg_us=2451 encode_max_us=2751 dma_wait_avg_us=2030 dma_wait_max_us=2120 total_avg_us=6358 total_max_us=6429 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1797 eval_max_us=2125 encode_avg_us=2449 encode_max_us=2741 dma_wait_avg_us=2029 dma_wait_max_us=2200 total_avg_us=6359 total_max_us=6510 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1796 eval_max_us=2155 encode_avg_us=2449 encode_max_us=2742 dma_wait_avg_us=2031 dma_wait_max_us=2062 total_avg_us=6357 total_max_us=6433 heap_free=81376
