elf_sha256=32a4312b56bb6644f714ced974a2e69bd7545aa06a7468518467874ad9827e2a
payload_bytes=25025 payload_sha256=ae25427c2b468c8f36df094df5be611f128db78f6e616a0ec762665105d1fdc9 transport=http
WIFI READY 192.168.169.176 80 i2s=gpio13,18,21,25 heap_free=117268
LOADED bytes=25025 pixels=452 heap=35260 us=10192
transfer_seconds=0.453
LOADED bytes=25025 pixels=452 heap=35452 us=9283
transfer_seconds=0.156
LOADED bytes=25025 pixels=452 heap=35260 us=10719
transfer_seconds=0.156
VERIFIED HTTP authorization rejection
REJECT Version
REJECT Limit
REJECT Checksum
VERIFIED concurrent HTTP upload rejection
VERIFIED interrupted HTTP upload disconnect
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1876 eval_max_us=2311 encode_avg_us=2470 encode_max_us=2871 dma_wait_avg_us=1947 dma_wait_max_us=2396 total_avg_us=6354 total_max_us=6765 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1873 eval_max_us=2379 encode_avg_us=2477 encode_max_us=2870 dma_wait_avg_us=1939 dma_wait_max_us=1989 total_avg_us=6346 total_max_us=6426 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1869 eval_max_us=2338 encode_avg_us=2478 encode_max_us=2869 dma_wait_avg_us=1945 dma_wait_max_us=2190 total_avg_us=6350 total_max_us=6555 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1875 eval_max_us=2392 encode_avg_us=2473 encode_max_us=2915 dma_wait_avg_us=1940 dma_wait_max_us=1991 total_avg_us=6350 total_max_us=6809 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1870 eval_max_us=2273 encode_avg_us=2481 encode_max_us=2861 dma_wait_avg_us=1938 dma_wait_max_us=1991 total_avg_us=6347 total_max_us=6428 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1874 eval_max_us=2318 encode_avg_us=2473 encode_max_us=2856 dma_wait_avg_us=1953 dma_wait_max_us=2466 total_avg_us=6359 total_max_us=6829 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1884 eval_max_us=2460 encode_avg_us=2473 encode_max_us=2868 dma_wait_avg_us=1932 dma_wait_max_us=1994 total_avg_us=6347 total_max_us=6460 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1878 eval_max_us=2305 encode_avg_us=2477 encode_max_us=2882 dma_wait_avg_us=1937 dma_wait_max_us=2235 total_avg_us=6351 total_max_us=6742 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1870 eval_max_us=2305 encode_avg_us=2482 encode_max_us=2926 dma_wait_avg_us=1940 dma_wait_max_us=2273 total_avg_us=6352 total_max_us=6633 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1881 eval_max_us=2360 encode_avg_us=2471 encode_max_us=2866 dma_wait_avg_us=1932 dma_wait_max_us=1988 total_avg_us=6347 total_max_us=6426 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1873 eval_max_us=2340 encode_avg_us=2480 encode_max_us=2873 dma_wait_avg_us=1936 dma_wait_max_us=2000 total_avg_us=6348 total_max_us=6480 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1875 eval_max_us=2319 encode_avg_us=2474 encode_max_us=2942 dma_wait_avg_us=1944 dma_wait_max_us=2391 total_avg_us=6352 total_max_us=6759 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1874 eval_max_us=2396 encode_avg_us=2473 encode_max_us=2879 dma_wait_avg_us=1942 dma_wait_max_us=1991 total_avg_us=6347 total_max_us=6467 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1875 eval_max_us=2294 encode_avg_us=2480 encode_max_us=2870 dma_wait_avg_us=1933 dma_wait_max_us=2011 total_avg_us=6348 total_max_us=6421 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1876 eval_max_us=2311 encode_avg_us=2475 encode_max_us=2871 dma_wait_avg_us=1942 dma_wait_max_us=2329 total_avg_us=6353 total_max_us=6698 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1880 eval_max_us=2388 encode_avg_us=2473 encode_max_us=2853 dma_wait_avg_us=1935 dma_wait_max_us=1989 total_avg_us=6346 total_max_us=6403 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1871 eval_max_us=2303 encode_avg_us=2480 encode_max_us=2904 dma_wait_avg_us=1938 dma_wait_max_us=2039 total_avg_us=6347 total_max_us=6437 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1871 eval_max_us=2260 encode_avg_us=2473 encode_max_us=2868 dma_wait_avg_us=1945 dma_wait_max_us=2011 total_avg_us=6347 total_max_us=6454 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1990 eval_max_us=4651 encode_avg_us=2477 encode_max_us=2888 dma_wait_avg_us=1835 dma_wait_max_us=1977 total_avg_us=6361 total_max_us=7189 heap_free=81620
PLAYBACK core=1 frames=120 missed=95 eval_avg_us=6476 eval_max_us=7567 encode_avg_us=2470 encode_max_us=2934 dma_wait_avg_us=18 dma_wait_max_us=41 total_avg_us=9007 total_max_us=10150 heap_free=81620
PLAYBACK core=1 frames=120 missed=85 eval_avg_us=5526 eval_max_us=7298 encode_avg_us=2471 encode_max_us=2871 dma_wait_avg_us=482 dma_wait_max_us=2002 total_avg_us=8524 total_max_us=9933 heap_free=81620
PLAYBACK core=1 frames=120 missed=3 eval_avg_us=2036 eval_max_us=6715 encode_avg_us=2478 encode_max_us=2873 dma_wait_avg_us=1857 dma_wait_max_us=2253 total_avg_us=6430 total_max_us=9247 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1880 eval_max_us=2378 encode_avg_us=2474 encode_max_us=2874 dma_wait_avg_us=1935 dma_wait_max_us=2032 total_avg_us=6349 total_max_us=6459 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1880 eval_max_us=2399 encode_avg_us=2478 encode_max_us=2915 dma_wait_avg_us=1932 dma_wait_max_us=1986 total_avg_us=6349 total_max_us=6498 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=3821 eval_max_us=5336 encode_avg_us=2473 encode_max_us=2900 dma_wait_avg_us=684 dma_wait_max_us=1989 total_avg_us=7033 total_max_us=7965 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=4819 eval_max_us=5287 encode_avg_us=2471 encode_max_us=2915 dma_wait_avg_us=24 dma_wait_max_us=35 total_avg_us=7372 total_max_us=7966 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=4281 eval_max_us=5331 encode_avg_us=2482 encode_max_us=2941 dma_wait_avg_us=383 dma_wait_max_us=2001 total_avg_us=7201 total_max_us=8061 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1996 eval_max_us=4988 encode_avg_us=2477 encode_max_us=2909 dma_wait_avg_us=1849 dma_wait_max_us=2273 total_avg_us=6381 total_max_us=7544 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1873 eval_max_us=2301 encode_avg_us=2475 encode_max_us=2870 dma_wait_avg_us=1937 dma_wait_max_us=1984 total_avg_us=6346 total_max_us=6477 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1878 eval_max_us=2387 encode_avg_us=2474 encode_max_us=2874 dma_wait_avg_us=1937 dma_wait_max_us=1984 total_avg_us=6346 total_max_us=6561 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1874 eval_max_us=2327 encode_avg_us=2476 encode_max_us=2892 dma_wait_avg_us=1943 dma_wait_max_us=2346 total_avg_us=6352 total_max_us=6726 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1879 eval_max_us=2323 encode_avg_us=2480 encode_max_us=2883 dma_wait_avg_us=1930 dma_wait_max_us=1988 total_avg_us=6348 total_max_us=6459 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1883 eval_max_us=2391 encode_avg_us=2477 encode_max_us=2857 dma_wait_avg_us=1929 dma_wait_max_us=1993 total_avg_us=6347 total_max_us=6471 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1882 eval_max_us=2374 encode_avg_us=2476 encode_max_us=2865 dma_wait_avg_us=1936 dma_wait_max_us=2400 total_avg_us=6352 total_max_us=6771 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1875 eval_max_us=2326 encode_avg_us=2476 encode_max_us=2873 dma_wait_avg_us=1943 dma_wait_max_us=2423 total_avg_us=6352 total_max_us=6794 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1879 eval_max_us=2324 encode_avg_us=2480 encode_max_us=2872 dma_wait_avg_us=1933 dma_wait_max_us=2274 total_avg_us=6352 total_max_us=6641 heap_free=81620
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1879 eval_max_us=2412 encode_avg_us=2476 encode_max_us=2855 dma_wait_avg_us=1934 dma_wait_max_us=1984 total_avg_us=6347 total_max_us=6448 heap_free=81620
CAPTURED 73 playback windows
